DYNAMIXEL Graph,2
AX-12A,12
ItemCount,1
Present Position,#ffff00,0,1,0
Time[ms],Present Position
0,0
96,0
208,0
304,0
384,0
400,0
416,0
432,0
464,0
480,0
496,0
514,0
544,0
560,0
576,0
593,0
624,0
640,0
656,0
672,0
706,0
720,0
736,0
784,0
800,0
817,0
832,0
864,0
880,0
896,0
912,0
944,0
960,0
976,0
992,0
1024,0
1040,0
1056,0
1073,0
1104,0
1120,0
1136,0
1152,0
1184,0
1200,0
1216,0
1232,0
1264,0
1280,0
1296,0
1312,0
1344,0
1360,0
1376,0
1392,0
1424,0
1456,0
1472,5
1504,16
1520,31
1536,53
1552,74
1584,96
1600,116
1616,140
1632,167
1664,195
1680,220
1696,245
1712,270
1744,295
1760,323
1776,349
1792,375
1824,401
1840,427
1856,454
1872,480
1904,506
1920,523
1936,528
1952,527
1984,515
2000,500
2016,493
2032,492
2080,499
2096,501
2112,502
2144,500
2160,498
2176,497
2208,497
2224,498
2240,499
2256,501
2288,500
2304,499
2320,498
2336,498
2352,498
2384,498
2400,499
2416,499
2432,499
2464,499
2480,498
2496,499
2512,499
2544,499
2560,499
2576,499
2592,499
2624,499
2640,499
2656,499
2672,499
2704,499
2720,499
2736,499
2752,499
2784,499
2800,499
2816,498
2832,499
2864,499
2880,499
2896,499
2912,499
2944,499
2960,499
2976,499
2992,499
3024,499
3040,499
3056,499
3072,499
3104,499
3120,499
3136,499
3152,499
3184,499
3200,499
3216,499
3232,499
3264,499
3280,499
3296,499
3312,499
3344,499
3360,499
3376,499
3392,499
3424,499
3440,499
3456,499
3472,499
3504,499
3520,499
3536,499
3552,499
3584,499
3600,499
3616,499
3632,499
3664,499
3680,499
3696,499
3712,499
3744,499
3760,499
3776,499
3792,499
4016,498
4032,498
4048,498
4080,498
4096,498
