DYNAMIXEL Graph,2
AX-12A,12
ItemCount,1
Present Position,#ffff00,0,1,0
Time[ms],Present Position
0,0
112,0
208,0
304,0
384,0
400,0
416,0
432,0
464,0
480,0
496,0
528,0
544,0
560,0
576,0
592,0
624,0
640,0
656,0
672,0
720,0
736,0
752,0
784,0
800,0
816,0
832,0
880,0
896,0
928,0
944,0
960,0
976,0
1008,0
1024,0
1040,0
1056,0
1072,0
1104,0
1120,0
1136,0
1152,0
1200,0
1216,0
1232,0
1264,0
1280,0
1328,1
1344,7
1360,21
1376,41
1408,62
1424,82
1440,102
1456,125
1472,149
1504,174
1520,203
1536,227
1552,253
1584,280
1600,305
1616,332
1648,360
1664,383
1680,411
1696,436
1712,463
1760,512
1776,526
1792,527
1824,524
1840,512
1856,499
1888,492
1904,492
1920,494
1936,499
1952,501
2000,499
2016,498
2064,497
2080,498
2096,500
2112,501
2144,500
2160,499
2176,498
2224,498
2240,499
2256,499
2304,499
2320,499
2336,499
2352,499
2384,499
2400,499
2416,499
2432,499
2464,499
2480,499
2496,499
2512,499
2544,499
2560,499
2576,499
2608,499
2624,499
2640,499
2656,499
2672,499
2720,499
2736,499
2768,499
2784,499
2800,499
2816,499
2832,499
2864,499
2880,499
2896,499
2928,499
2944,499
2960,499
2976,499
3008,499
3024,499
3040,499
3056,499
3072,499
3120,499
3136,499
3168,499
3184,499
3200,499
3216,499
3232,499
3264,499
3280,499
3296,499
3328,499
3344,499
3360,499
3376,499
3392,499
3424,499
3440,499
3456,499
3488,499
3504,499
3520,499
3536,499
,498
3600,497
3616,498
3632,498
3648,498
3680,498
3696,498
3712,498
3728,498
3744,498
3792,498
3808,498
3824,498
3872,498
3920,498
3936,498
3952,498
3968,498
4000,498
4016,498
4032,498
4048,498
4080,498
4096,498
