DYNAMIXEL Graph,2
AX-12A,12
ItemCount,1
Present Position,#ffff00,0,1,0
Time[ms],Present Position
0,0
97,0
193,0
305,0
352,0
368,0
400,0
416,0
432,0
448,0
464,0
512,1
529,0
561,0
577,0
592,0
608,0
641,0
657,0
672,0
688,0
705,0
736,0
753,0
768,0
785,0
817,0
833,0
849,0
880,0
897,0
912,0
929,1
945,0
976,0
993,1
1009,0
1024,0
1056,0
1072,0
1088,0
1120,1
1136,0
1152,0
1168,0
1200,0
1217,0
1233,0
1249,0
1281,1
1297,0
1313,0
1328,0
1360,1
1377,0
1392,0
1409,0
1424,0
1457,0
1473,6
1489,22
1504,40
1553,87
1568,113
1600,135
1617,159
1632,187
1648,216
1681,244
1697,266
1713,293
1729,320
1760,349
1776,374
1793,401
1808,429
1841,455
1857,479
1873,503
1889,517
1921,519
1936,513
1952,503
1968,498
2000,495
2016,496
2032,497
2049,498
2080,498
2096,498
2112,498
2128,498
2160,498
2176,498
2193,498
2209,498
2240,498
2256,498
2273,498
2288,498
2321,498
2336,498
2352,498
2368,498
2400,498
2417,498
2433,498
2448,498
2481,498
2496,498
2512,498
2528,498
2561,498
2576,498
2592,498
2608,498
2640,498
2656,498
2673,498
2688,498
2720,498
2736,498
2752,498
2769,498
2800,498
2816,498
2832,498
2848,498
2880,498
2896,498
2912,498
2928,498
2960,498
2977,498
2992,498
3008,498
3040,498
3056,498
3072,498
3088,498
