DYNAMIXEL Graph,2
AX-12A,12
ItemCount,1
Present Position,#ffff00,0,1,0
Time[ms],Present Position
0,0
96,0
208,0
305,0
352,0
368,1
384,0
400,0
433,0
448,0
464,0
480,0
512,0
528,0
544,0
561,0
608,0
624,0
640,0
672,0
688,0
704,0
721,0
752,0
768,0
784,0
800,0
832,0
849,0
864,0
880,0
912,0
928,0
945,0
961,0
992,0
1008,0
1024,0
1040,0
1072,0
1089,0
1104,0
1153,0
1168,0
1184,0
1200,0
1232,0
1248,0
1264,0
1280,0
1312,0
1328,0
1344,0
1361,0
1392,0
1408,0
1424,0
1440,1
1472,0
1488,0
1504,1
1520,0
1552,0
1568,0
1585,0
1601,0
1648,1
1664,0
1681,0
1712,0
1728,0
1744,0
1792,0
1808,0
1824,0
1840,0
1856,0
1888,1
1904,0
1920,0
1952,1
1969,0
1984,0
2000,0
2032,0
2048,0
2064,0
2080,0
2096,0
2145,0
2160,0
2193,0
2208,0
2224,0
2240,0
2272,0
2288,0
2304,0
2320,0
2353,0
2368,0
2385,0
2400,0
2416,0
2448,0
2464,0
2480,0
2496,0
2528,0
2544,0
2560,0
2592,0
2608,0
2624,0
2641,0
2688,8
2704,22
2722,40
2752,64
2768,87
2784,112
2800,135
2832,163
2848,188
2864,215
2880,243
2912,267
2928,293
2944,322
2960,346
2992,374
3008,398
3024,427
3040,455
3073,478
3088,500
3104,515
3120,519
3152,514
3168,507
3184,499
3200,496
3232,495
3248,497
3264,498
3280,498
3312,498
3328,498
3344,498
3360,498
3392,498
3408,498
3424,498
3440,498
3472,498
3488,498
3504,498
3520,499
3552,498
3568,498
3585,498
3600,498
3632,498
3648,498
3664,498
3682,498
3712,498
3728,498
3744,498
3761,498
3776,498
3808,498
3824,498
3840,498
3872,498
3888,498
3904,498
3920,498
3952,498
3969,498
3985,498
4000,498
4032,498
4048,498
4064,498
4080,498
4112,498
4128,498
4144,498
4160,498
4176,498
4208,498
4224,498
4240,499
4272,498
4288,498
4304,498
4320,498
4352,498
4368,498
4384,498
4400,498
4432,498
4448,498
4464,498
4480,498
4512,498
4528,498
4544,498
