DYNAMIXEL Graph,2
AX-12A,12
ItemCount,1
Present Position,#ffff00,0,1,0
Time[ms],Present Position
0,0
96,0
208,0
320,0
336,0
352,0
368,0
400,0
416,0
432,0
464,0
480,0
496,0
512,0
560,0
576,0
592,0
608,0
640,0
656,0
672,0
704,0
720,0
736,0
752,0
784,0
800,0
816,0
832,0
848,0
880,0
896,0
912,0
928,0
976,0
992,0
1007,0
1056,0
1072,0
1120,0
1136,0
1152,0
1168,0
1200,0
1216,0
1232,0
1264,0
1280,0
1296,0
1312,0
1344,0
1360,0
1376,0
1392,0
1424,0
1440,0
1472,2
1488,5
1520,16
1536,35
1552,57
1568,75
1615,121
1632,143
1664,171
1680,195
1696,221
1712,246
1728,270
1760,301
1776,324
1792,353
1808,376
1840,403
1856,429
1872,458
1904,485
1920,509
1936,524
1952,529
1968,526
2000,513
2016,499
2032,492
2048,492
2080,494
2096,498
2111,501
2128,501
2160,500
2176,498
2192,497
2208,497
2240,498
2256,499
2271,500
2288,500
2336,499
2352,498
2367,498
2400,499
2416,499
2432,499
2447,499
2480,499
2496,499
2512,499
2528,499
2560,499
2576,499
2591,499
2608,499
2640,499
2655,499
2672,499
2720,499
2736,499
2752,499
2784,499
2799,499
2815,499
2831,499
2864,499
2880,499
2896,499
,499
2992,499
3008,499
3025,499
3040,499
3073,499
3088,499
3105,499
3120,499
3152,499
3168,499
3184,499
3200,499
3232,499
3248,499
3264,499
3281,499
3313,499
3328,499
3345,499
3360,499
3393,499
3409,499
3424,499
3440,499
3472,499
3488,499
3504,499
3521,499
